,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,city,official_name
26357,2018-11-07,27.3,22.5,24.2,2.7,2.7,29.6,Buon Ma Thuot,Buon Ma Thuot
26358,2018-11-08,27.9,22.5,24.6,0.0,0.0,25.5,Buon Ma Thuot,Buon Ma Thuot
26359,2018-11-09,29.6,22.5,25.2,0.0,0.0,25.8,Buon Ma Thuot,Buon Ma Thuot
26360,2018-11-10,29.6,21.8,24.9,0.0,0.0,22.4,Buon Ma Thuot,Buon Ma Thuot
26361,2018-11-11,29.5,21.4,24.8,0.0,0.0,22.3,Buon Ma Thuot,Buon Ma Thuot
26362,2018-11-12,31.1,20.9,25.0,0.0,0.0,24.6,Buon Ma Thuot,Buon Ma Thuot
26363,2018-11-13,30.1,20.7,24.7,0.0,0.0,24.9,Buon Ma Thuot,Buon Ma Thuot
26364,2018-11-14,30.6,20.8,25.0,0.0,0.0,24.6,Buon Ma Thuot,Buon Ma Thuot
26365,2018-11-15,31.1,21.3,25.2,0.0,0.0,22.3,Buon Ma Thuot,Buon Ma Thuot
26366,2018-11-16,31.5,21.1,25.6,0.0,0.0,22.7,Buon Ma Thuot,Buon Ma Thuot
26367,2018-11-17,29.4,21.0,24.1,1.8,1.8,17.6,Buon Ma Thuot,Buon Ma Thuot
26368,2018-11-18,24.1,21.8,22.7,55.4,55.4,24.4,Buon Ma Thuot,Buon Ma Thuot
26369,2018-11-19,28.6,22.0,24.5,0.0,0.0,25.6,Buon Ma Thuot,Buon Ma Thuot
26370,2018-11-20,29.4,21.0,24.4,0.0,0.0,19.8,Buon Ma Thuot,Buon Ma Thuot
26371,2018-11-21,29.2,18.8,23.7,0.0,0.0,21.6,Buon Ma Thuot,Buon Ma Thuot
26372,2018-11-22,28.9,19.6,23.7,0.3,0.3,19.8,Buon Ma Thuot,Buon Ma Thuot
26373,2018-11-23,28.8,21.1,24.3,0.4,0.4,20.9,Buon Ma Thuot,Buon Ma Thuot
26374,2018-11-24,27.5,20.7,23.3,7.5,7.5,21.1,Buon Ma Thuot,Buon Ma Thuot
26375,2018-11-25,27.1,21.0,23.1,28.1,28.1,26.7,Buon Ma Thuot,Buon Ma Thuot
26376,2018-11-26,26.7,20.8,22.7,5.7,5.7,26.0,Buon Ma Thuot,Buon Ma Thuot
26377,2018-11-27,28.1,20.3,23.7,1.2,1.2,18.4,Buon Ma Thuot,Buon Ma Thuot
26378,2018-11-28,28.5,21.2,24.2,0.0,0.0,19.8,Buon Ma Thuot,Buon Ma Thuot
26379,2018-11-29,28.0,21.4,24.0,0.0,0.0,21.3,Buon Ma Thuot,Buon Ma Thuot
26380,2018-11-30,28.4,21.5,24.2,0.0,0.0,23.9,Buon Ma Thuot,Buon Ma Thuot
26381,2018-12-01,27.8,21.8,24.1,0.0,0.0,21.5,Buon Ma Thuot,Buon Ma Thuot
26382,2018-12-02,28.3,21.2,24.2,0.1,0.1,21.6,Buon Ma Thuot,Buon Ma Thuot
26383,2018-12-03,29.0,21.7,24.4,0.0,0.0,21.5,Buon Ma Thuot,Buon Ma Thuot
26384,2018-12-04,28.4,21.2,24.4,0.0,0.0,24.6,Buon Ma Thuot,Buon Ma Thuot
26385,2018-12-05,28.5,21.0,24.0,0.0,0.0,19.5,Buon Ma Thuot,Buon Ma Thuot
26386,2018-12-06,28.8,20.8,24.0,0.2,0.2,21.6,Buon Ma Thuot,Buon Ma Thuot
26387,2018-12-07,28.4,22.4,24.6,0.0,0.0,24.8,Buon Ma Thuot,Buon Ma Thuot
26388,2018-12-08,28.7,22.4,24.6,0.0,0.0,22.9,Buon Ma Thuot,Buon Ma Thuot
26389,2018-12-09,27.9,22.4,24.5,0.0,0.0,22.3,Buon Ma Thuot,Buon Ma Thuot
26390,2018-12-10,29.4,21.6,24.8,0.0,0.0,23.5,Buon Ma Thuot,Buon Ma Thuot
26391,2018-12-11,28.1,21.8,24.4,0.0,0.0,26.2,Buon Ma Thuot,Buon Ma Thuot
26392,2018-12-12,28.2,21.1,23.8,0.0,0.0,28.0,Buon Ma Thuot,Buon Ma Thuot
26393,2018-12-13,27.6,20.9,23.5,0.0,0.0,29.9,Buon Ma Thuot,Buon Ma Thuot
26394,2018-12-14,27.3,20.7,23.4,0.4,0.4,28.2,Buon Ma Thuot,Buon Ma Thuot
26395,2018-12-15,26.5,22.2,23.7,0.4,0.4,28.9,Buon Ma Thuot,Buon Ma Thuot
26396,2018-12-16,28.0,21.8,24.0,0.0,0.0,25.1,Buon Ma Thuot,Buon Ma Thuot
26397,2018-12-17,27.0,20.5,23.2,0.0,0.0,26.4,Buon Ma Thuot,Buon Ma Thuot
26398,2018-12-18,26.6,19.4,22.5,0.0,0.0,25.1,Buon Ma Thuot,Buon Ma Thuot
26399,2018-12-19,27.5,19.4,23.2,0.0,0.0,23.1,Buon Ma Thuot,Buon Ma Thuot
26400,2018-12-20,29.5,19.0,24.3,0.0,0.0,22.3,Buon Ma Thuot,Buon Ma Thuot
26401,2018-12-21,31.5,19.9,24.6,0.0,0.0,27.4,Buon Ma Thuot,Buon Ma Thuot
26402,2018-12-22,29.9,19.2,23.4,0.0,0.0,25.3,Buon Ma Thuot,Buon Ma Thuot
26403,2018-12-23,26.5,20.9,23.4,0.9,0.9,22.0,Buon Ma Thuot,Buon Ma Thuot
26404,2018-12-24,27.1,21.4,23.2,1.9,1.9,17.5,Buon Ma Thuot,Buon Ma Thuot
26405,2018-12-25,29.8,20.9,24.2,0.0,0.0,19.1,Buon Ma Thuot,Buon Ma Thuot
26406,2018-12-26,29.5,20.8,24.2,1.5,1.5,18.7,Buon Ma Thuot,Buon Ma Thuot
26407,2018-12-27,26.1,20.7,22.2,20.1,20.1,15.5,Buon Ma Thuot,Buon Ma Thuot
26408,2018-12-28,25.5,20.1,22.3,1.0,1.0,23.7,Buon Ma Thuot,Buon Ma Thuot
26409,2018-12-29,25.1,21.8,23.0,0.1,0.1,29.3,Buon Ma Thuot,Buon Ma Thuot
26410,2018-12-30,25.4,20.7,22.4,0.0,0.0,28.3,Buon Ma Thuot,Buon Ma Thuot
26411,2018-12-31,25.0,20.0,22.1,0.8,0.8,23.8,Buon Ma Thuot,Buon Ma Thuot
26412,2019-01-01,24.9,19.5,21.8,0.2,0.2,24.0,Buon Ma Thuot,Buon Ma Thuot
26413,2019-01-02,23.4,17.9,20.3,1.5,1.5,20.5,Buon Ma Thuot,Buon Ma Thuot
26414,2019-01-03,26.8,19.2,22.3,0.0,0.0,30.1,Buon Ma Thuot,Buon Ma Thuot
26415,2019-01-04,26.2,20.4,22.7,0.2,0.2,25.6,Buon Ma Thuot,Buon Ma Thuot
26416,2019-01-05,28.8,21.4,24.0,0.0,0.0,24.5,Buon Ma Thuot,Buon Ma Thuot
26417,2019-01-06,27.5,21.1,23.6,0.0,0.0,27.5,Buon Ma Thuot,Buon Ma Thuot
26418,2019-01-07,27.5,20.1,23.1,0.1,0.1,26.1,Buon Ma Thuot,Buon Ma Thuot
26419,2019-01-08,27.1,20.5,23.1,1.1,1.1,25.2,Buon Ma Thuot,Buon Ma Thuot
26420,2019-01-09,27.2,19.9,22.8,0.0,0.0,23.6,Buon Ma Thuot,Buon Ma Thuot
26421,2019-01-10,27.9,20.3,23.3,0.1,0.1,23.1,Buon Ma Thuot,Buon Ma Thuot
26422,2019-01-11,27.4,20.3,23.1,0.0,0.0,22.0,Buon Ma Thuot,Buon Ma Thuot
26423,2019-01-12,27.9,20.8,23.4,0.0,0.0,23.0,Buon Ma Thuot,Buon Ma Thuot
26424,2019-01-13,28.0,19.5,22.8,0.0,0.0,25.2,Buon Ma Thuot,Buon Ma Thuot
26425,2019-01-14,27.5,17.9,22.1,0.0,0.0,24.9,Buon Ma Thuot,Buon Ma Thuot
26426,2019-01-15,27.2,19.0,22.3,1.0,1.0,23.9,Buon Ma Thuot,Buon Ma Thuot
26427,2019-01-16,26.6,19.5,22.6,6.2,6.2,24.8,Buon Ma Thuot,Buon Ma Thuot
26428,2019-01-17,27.2,20.0,22.7,0.0,0.0,30.7,Buon Ma Thuot,Buon Ma Thuot
26429,2019-01-18,26.0,19.2,22.0,0.1,0.1,27.9,Buon Ma Thuot,Buon Ma Thuot
26430,2019-01-19,27.0,19.3,22.5,0.0,0.0,26.1,Buon Ma Thuot,Buon Ma Thuot
26431,2019-01-20,28.1,19.7,22.9,0.0,0.0,25.3,Buon Ma Thuot,Buon Ma Thuot
26432,2019-01-21,28.9,19.4,23.0,0.0,0.0,24.2,Buon Ma Thuot,Buon Ma Thuot
26433,2019-01-22,27.1,18.6,22.1,0.0,0.0,23.9,Buon Ma Thuot,Buon Ma Thuot
26434,2019-01-23,26.0,17.2,20.6,0.0,0.0,27.7,Buon Ma Thuot,Buon Ma Thuot
26435,2019-01-24,25.9,15.8,20.1,0.0,0.0,23.8,Buon Ma Thuot,Buon Ma Thuot
26436,2019-01-25,27.3,16.2,21.1,0.0,0.0,24.5,Buon Ma Thuot,Buon Ma Thuot
26437,2019-01-26,26.1,16.8,20.8,0.0,0.0,27.4,Buon Ma Thuot,Buon Ma Thuot
26438,2019-01-27,25.8,17.5,20.9,0.0,0.0,26.8,Buon Ma Thuot,Buon Ma Thuot
26439,2019-01-28,27.7,16.3,21.4,0.0,0.0,26.7,Buon Ma Thuot,Buon Ma Thuot
26440,2019-01-29,28.0,18.8,22.4,0.0,0.0,28.5,Buon Ma Thuot,Buon Ma Thuot
26441,2019-01-30,28.1,19.2,22.7,0.0,0.0,31.8,Buon Ma Thuot,Buon Ma Thuot
26442,2019-01-31,28.1,18.9,22.4,0.0,0.0,27.5,Buon Ma Thuot,Buon Ma Thuot
26443,2019-02-01,28.0,18.0,22.0,0.0,0.0,27.2,Buon Ma Thuot,Buon Ma Thuot
26444,2019-02-02,28.8,18.8,23.0,0.0,0.0,26.6,Buon Ma Thuot,Buon Ma Thuot
26445,2019-02-03,31.5,19.5,24.8,0.0,0.0,25.9,Buon Ma Thuot,Buon Ma Thuot
26446,2019-02-04,31.0,20.8,24.8,0.0,0.0,27.8,Buon Ma Thuot,Buon Ma Thuot
26447,2019-02-05,31.0,19.6,24.6,0.0,0.0,27.4,Buon Ma Thuot,Buon Ma Thuot
26448,2019-02-06,31.9,19.6,25.2,0.0,0.0,24.1,Buon Ma Thuot,Buon Ma Thuot
26449,2019-02-07,33.5,20.0,26.3,0.0,0.0,18.8,Buon Ma Thuot,Buon Ma Thuot
26450,2019-02-08,34.3,20.1,26.6,0.0,0.0,23.5,Buon Ma Thuot,Buon Ma Thuot
26451,2019-02-09,33.8,19.2,25.8,0.0,0.0,25.9,Buon Ma Thuot,Buon Ma Thuot
26452,2019-02-10,31.6,20.2,24.9,0.0,0.0,26.7,Buon Ma Thuot,Buon Ma Thuot
26453,2019-02-11,30.4,19.4,23.8,0.0,0.0,29.9,Buon Ma Thuot,Buon Ma Thuot
26454,2019-02-12,27.6,20.5,23.0,0.6,0.6,29.0,Buon Ma Thuot,Buon Ma Thuot
26455,2019-02-13,30.1,19.1,23.5,0.0,0.0,34.4,Buon Ma Thuot,Buon Ma Thuot
26456,2019-02-14,30.0,19.8,23.7,0.0,0.0,31.3,Buon Ma Thuot,Buon Ma Thuot
26457,2019-02-15,30.9,19.5,24.2,0.0,0.0,33.1,Buon Ma Thuot,Buon Ma Thuot
26458,2019-02-16,32.2,20.6,25.3,0.0,0.0,27.4,Buon Ma Thuot,Buon Ma Thuot
26459,2019-02-17,32.5,20.6,25.5,0.0,0.0,22.9,Buon Ma Thuot,Buon Ma Thuot
26460,2019-02-18,32.8,20.4,26.2,0.1,0.1,14.8,Buon Ma Thuot,Buon Ma Thuot
26461,2019-02-19,33.2,21.5,26.8,0.4,0.4,20.9,Buon Ma Thuot,Buon Ma Thuot
26462,2019-02-20,33.1,21.5,26.4,0.0,0.0,25.7,Buon Ma Thuot,Buon Ma Thuot
26463,2019-02-21,33.2,21.6,26.7,0.0,0.0,22.7,Buon Ma Thuot,Buon Ma Thuot
26464,2019-02-22,32.3,21.0,25.7,0.0,0.0,28.8,Buon Ma Thuot,Buon Ma Thuot
26465,2019-02-23,32.3,19.6,25.4,0.0,0.0,23.4,Buon Ma Thuot,Buon Ma Thuot
26466,2019-02-24,33.5,19.4,25.6,0.0,0.0,27.7,Buon Ma Thuot,Buon Ma Thuot
26467,2019-02-25,31.9,20.5,25.3,0.0,0.0,33.2,Buon Ma Thuot,Buon Ma Thuot
26468,2019-02-26,31.7,19.9,24.8,0.0,0.0,29.2,Buon Ma Thuot,Buon Ma Thuot
26469,2019-02-27,31.4,20.0,24.7,0.0,0.0,28.8,Buon Ma Thuot,Buon Ma Thuot
26470,2019-02-28,32.2,18.2,24.8,0.0,0.0,28.1,Buon Ma Thuot,Buon Ma Thuot
26471,2019-03-01,31.7,19.8,24.9,0.0,0.0,29.2,Buon Ma Thuot,Buon Ma Thuot
26472,2019-03-02,32.1,20.0,25.4,0.0,0.0,28.5,Buon Ma Thuot,Buon Ma Thuot
26473,2019-03-03,33.2,18.9,26.1,0.0,0.0,20.2,Buon Ma Thuot,Buon Ma Thuot
26474,2019-03-04,34.1,21.5,27.0,0.0,0.0,22.4,Buon Ma Thuot,Buon Ma Thuot
26475,2019-03-05,33.2,20.4,26.8,0.0,0.0,13.6,Buon Ma Thuot,Buon Ma Thuot
26476,2019-03-06,33.8,21.7,27.7,0.0,0.0,11.8,Buon Ma Thuot,Buon Ma Thuot
26477,2019-03-07,34.5,21.6,27.8,0.1,0.1,20.1,Buon Ma Thuot,Buon Ma Thuot
26478,2019-03-08,33.8,22.1,27.5,0.1,0.1,14.8,Buon Ma Thuot,Buon Ma Thuot
26479,2019-03-09,32.4,22.3,27.5,0.4,0.4,11.0,Buon Ma Thuot,Buon Ma Thuot
26480,2019-03-10,32.1,23.2,27.7,0.4,0.4,13.2,Buon Ma Thuot,Buon Ma Thuot
26481,2019-03-11,34.0,23.2,28.1,0.3,0.3,23.1,Buon Ma Thuot,Buon Ma Thuot
26482,2019-03-12,31.2,23.4,26.7,2.1,2.1,20.2,Buon Ma Thuot,Buon Ma Thuot
26483,2019-03-13,31.5,22.9,26.6,1.2,1.2,16.5,Buon Ma Thuot,Buon Ma Thuot
26484,2019-03-14,34.0,22.5,26.9,0.0,0.0,23.4,Buon Ma Thuot,Buon Ma Thuot
26485,2019-03-15,31.8,21.2,25.9,0.0,0.0,22.7,Buon Ma Thuot,Buon Ma Thuot
26486,2019-03-16,31.8,21.1,25.4,0.8,0.8,23.0,Buon Ma Thuot,Buon Ma Thuot
26487,2019-03-17,32.2,21.0,25.7,0.0,0.0,27.1,Buon Ma Thuot,Buon Ma Thuot
26488,2019-03-18,32.5,20.7,26.0,0.0,0.0,29.4,Buon Ma Thuot,Buon Ma Thuot
26489,2019-03-19,34.1,20.9,26.8,0.0,0.0,29.2,Buon Ma Thuot,Buon Ma Thuot
26490,2019-03-20,34.5,21.0,27.3,0.0,0.0,28.1,Buon Ma Thuot,Buon Ma Thuot
26491,2019-03-21,33.8,21.5,27.6,0.0,0.0,18.9,Buon Ma Thuot,Buon Ma Thuot
26492,2019-03-22,33.7,22.9,27.7,0.8,0.8,14.5,Buon Ma Thuot,Buon Ma Thuot
26493,2019-03-23,35.3,22.8,28.1,0.0,0.0,26.3,Buon Ma Thuot,Buon Ma Thuot
26494,2019-03-24,30.2,23.1,26.1,0.9,0.9,24.5,Buon Ma Thuot,Buon Ma Thuot
26495,2019-03-25,32.7,21.8,26.3,0.0,0.0,25.2,Buon Ma Thuot,Buon Ma Thuot
26496,2019-03-26,32.8,21.6,26.0,0.0,0.0,25.9,Buon Ma Thuot,Buon Ma Thuot
26497,2019-03-27,34.2,21.8,26.8,0.0,0.0,24.8,Buon Ma Thuot,Buon Ma Thuot
26498,2019-03-28,34.5,21.6,27.9,0.0,0.0,20.3,Buon Ma Thuot,Buon Ma Thuot
26499,2019-03-29,33.9,23.0,27.5,5.3,5.3,13.1,Buon Ma Thuot,Buon Ma Thuot
26500,2019-03-30,32.8,22.8,26.1,8.3,8.3,12.6,Buon Ma Thuot,Buon Ma Thuot
26501,2019-03-31,27.1,22.9,24.3,1.4,1.4,8.9,Buon Ma Thuot,Buon Ma Thuot
26502,2019-04-01,31.4,22.5,26.3,0.0,0.0,25.2,Buon Ma Thuot,Buon Ma Thuot
26503,2019-04-02,32.5,21.5,26.2,0.0,0.0,25.2,Buon Ma Thuot,Buon Ma Thuot
26504,2019-04-03,32.7,22.0,26.7,0.5,0.5,22.7,Buon Ma Thuot,Buon Ma Thuot
26505,2019-04-04,33.6,21.8,26.7,1.3,1.3,17.3,Buon Ma Thuot,Buon Ma Thuot
26506,2019-04-05,33.0,22.4,27.1,0.0,0.0,20.2,Buon Ma Thuot,Buon Ma Thuot
26507,2019-04-06,34.2,22.1,27.4,0.0,0.0,24.5,Buon Ma Thuot,Buon Ma Thuot
26508,2019-04-07,35.2,21.2,27.8,0.0,0.0,24.9,Buon Ma Thuot,Buon Ma Thuot
26509,2019-04-08,34.7,22.6,28.2,0.3,0.3,13.8,Buon Ma Thuot,Buon Ma Thuot
26510,2019-04-09,36.2,22.5,28.8,0.0,0.0,14.1,Buon Ma Thuot,Buon Ma Thuot
26511,2019-04-10,35.9,22.4,29.0,0.0,0.0,13.3,Buon Ma Thuot,Buon Ma Thuot
26512,2019-04-11,35.0,24.2,28.9,0.6,0.6,12.6,Buon Ma Thuot,Buon Ma Thuot
26513,2019-04-12,35.3,23.8,27.5,6.4,6.4,14.8,Buon Ma Thuot,Buon Ma Thuot
26514,2019-04-13,33.3,23.6,26.9,2.6,2.6,10.5,Buon Ma Thuot,Buon Ma Thuot
26515,2019-04-14,30.9,23.6,26.4,11.2,11.2,9.0,Buon Ma Thuot,Buon Ma Thuot
26516,2019-04-15,32.8,23.2,26.7,3.3,3.3,11.2,Buon Ma Thuot,Buon Ma Thuot
26517,2019-04-16,33.8,23.8,27.6,0.5,0.5,10.5,Buon Ma Thuot,Buon Ma Thuot
26518,2019-04-17,33.0,22.5,26.4,18.4,18.4,10.7,Buon Ma Thuot,Buon Ma Thuot
26519,2019-04-18,34.2,23.6,27.6,0.8,0.8,11.3,Buon Ma Thuot,Buon Ma Thuot
26520,2019-04-19,33.2,24.0,27.2,3.4,3.4,10.8,Buon Ma Thuot,Buon Ma Thuot
26521,2019-04-20,33.8,24.0,27.5,2.6,2.6,12.6,Buon Ma Thuot,Buon Ma Thuot
26522,2019-04-21,33.8,23.6,28.3,0.6,0.6,12.9,Buon Ma Thuot,Buon Ma Thuot
26523,2019-04-22,34.1,23.3,28.7,0.1,0.1,13.5,Buon Ma Thuot,Buon Ma Thuot
26524,2019-04-23,34.8,23.3,28.5,0.0,0.0,25.6,Buon Ma Thuot,Buon Ma Thuot
26525,2019-04-24,36.3,23.2,28.9,0.0,0.0,27.5,Buon Ma Thuot,Buon Ma Thuot
26526,2019-04-25,35.7,21.3,28.3,0.0,0.0,21.6,Buon Ma Thuot,Buon Ma Thuot
26527,2019-04-26,36.7,22.9,29.0,0.0,0.0,24.1,Buon Ma Thuot,Buon Ma Thuot
26528,2019-04-27,35.7,23.2,29.0,0.0,0.0,19.5,Buon Ma Thuot,Buon Ma Thuot
26529,2019-04-28,32.8,23.9,27.0,1.2,1.2,13.3,Buon Ma Thuot,Buon Ma Thuot
26530,2019-04-29,36.2,23.6,29.1,0.1,0.1,19.9,Buon Ma Thuot,Buon Ma Thuot
26531,2019-04-30,34.5,24.1,29.0,0.9,0.9,12.1,Buon Ma Thuot,Buon Ma Thuot
26532,2019-05-01,34.2,22.7,27.2,8.1,8.1,13.1,Buon Ma Thuot,Buon Ma Thuot
26533,2019-05-02,31.5,24.2,27.3,14.6,14.6,10.8,Buon Ma Thuot,Buon Ma Thuot
26534,2019-05-03,33.8,23.7,27.6,1.9,1.9,9.8,Buon Ma Thuot,Buon Ma Thuot
26535,2019-05-04,33.3,23.6,27.4,3.1,3.1,9.3,Buon Ma Thuot,Buon Ma Thuot
26536,2019-05-05,34.3,23.8,27.8,1.6,1.6,13.3,Buon Ma Thuot,Buon Ma Thuot
26537,2019-05-06,33.8,24.0,28.0,2.5,2.5,17.0,Buon Ma Thuot,Buon Ma Thuot
26538,2019-05-07,34.6,24.2,27.7,11.1,11.1,9.9,Buon Ma Thuot,Buon Ma Thuot
26539,2019-05-08,31.0,24.0,26.6,6.3,6.3,11.4,Buon Ma Thuot,Buon Ma Thuot
26540,2019-05-09,30.1,23.3,25.5,14.7,14.7,11.1,Buon Ma Thuot,Buon Ma Thuot
26541,2019-05-10,29.8,22.6,25.0,31.2,31.2,9.3,Buon Ma Thuot,Buon Ma Thuot
26542,2019-05-11,27.4,22.3,24.2,19.0,19.0,9.0,Buon Ma Thuot,Buon Ma Thuot
26543,2019-05-12,30.6,22.1,25.5,11.1,11.1,8.4,Buon Ma Thuot,Buon Ma Thuot
26544,2019-05-13,31.9,22.9,26.9,0.9,0.9,11.7,Buon Ma Thuot,Buon Ma Thuot
26545,2019-05-14,32.2,23.5,27.3,0.3,0.3,11.2,Buon Ma Thuot,Buon Ma Thuot
26546,2019-05-15,32.2,23.2,26.9,6.7,6.7,10.1,Buon Ma Thuot,Buon Ma Thuot
26547,2019-05-16,31.6,22.5,26.4,12.5,12.5,12.7,Buon Ma Thuot,Buon Ma Thuot
26548,2019-05-17,31.6,23.2,26.7,1.6,1.6,13.4,Buon Ma Thuot,Buon Ma Thuot
26549,2019-05-18,32.2,23.3,27.4,0.2,0.2,12.0,Buon Ma Thuot,Buon Ma Thuot
26550,2019-05-19,32.6,23.8,27.7,0.4,0.4,10.1,Buon Ma Thuot,Buon Ma Thuot
26551,2019-05-20,32.5,23.9,26.9,2.6,2.6,13.8,Buon Ma Thuot,Buon Ma Thuot
26552,2019-05-21,30.6,23.4,25.7,11.0,11.0,12.2,Buon Ma Thuot,Buon Ma Thuot
26553,2019-05-22,29.6,22.6,25.2,4.6,4.6,9.4,Buon Ma Thuot,Buon Ma Thuot
26554,2019-05-23,31.4,22.6,26.1,2.0,2.0,10.0,Buon Ma Thuot,Buon Ma Thuot
26555,2019-05-24,30.5,23.1,26.4,4.6,4.6,8.3,Buon Ma Thuot,Buon Ma Thuot
26556,2019-05-25,29.8,23.0,25.4,8.9,8.9,15.9,Buon Ma Thuot,Buon Ma Thuot
26557,2019-05-26,30.3,23.5,25.8,2.6,2.6,11.0,Buon Ma Thuot,Buon Ma Thuot
26558,2019-05-27,31.0,23.3,26.3,1.6,1.6,11.0,Buon Ma Thuot,Buon Ma Thuot
26559,2019-05-28,31.2,23.1,25.9,12.9,12.9,11.3,Buon Ma Thuot,Buon Ma Thuot
26560,2019-05-29,29.9,22.4,25.1,14.1,14.1,11.2,Buon Ma Thuot,Buon Ma Thuot
26561,2019-05-30,30.4,22.6,25.4,13.9,13.9,10.1,Buon Ma Thuot,Buon Ma Thuot
26562,2019-05-31,31.4,22.9,26.3,4.2,4.2,10.4,Buon Ma Thuot,Buon Ma Thuot
26563,2019-06-01,30.5,22.2,26.1,1.8,1.8,9.3,Buon Ma Thuot,Buon Ma Thuot
26564,2019-06-02,30.8,22.5,25.6,17.7,17.7,9.0,Buon Ma Thuot,Buon Ma Thuot
26565,2019-06-03,30.9,22.4,25.5,9.4,9.4,8.3,Buon Ma Thuot,Buon Ma Thuot
26566,2019-06-04,30.6,22.4,25.3,5.9,5.9,10.0,Buon Ma Thuot,Buon Ma Thuot
26567,2019-06-05,31.8,21.7,26.2,1.9,1.9,12.6,Buon Ma Thuot,Buon Ma Thuot
26568,2019-06-06,29.7,22.0,25.4,17.6,17.6,6.9,Buon Ma Thuot,Buon Ma Thuot
26569,2019-06-07,31.1,23.2,26.0,13.0,13.0,8.8,Buon Ma Thuot,Buon Ma Thuot
26570,2019-06-08,31.0,22.2,26.0,2.8,2.8,13.4,Buon Ma Thuot,Buon Ma Thuot
26571,2019-06-09,31.0,23.1,26.3,1.0,1.0,12.6,Buon Ma Thuot,Buon Ma Thuot
26572,2019-06-10,30.1,23.6,26.7,2.3,2.3,18.2,Buon Ma Thuot,Buon Ma Thuot
26573,2019-06-11,30.1,23.5,26.9,1.3,1.3,18.1,Buon Ma Thuot,Buon Ma Thuot
26574,2019-06-12,30.6,24.0,26.7,3.7,3.7,12.8,Buon Ma Thuot,Buon Ma Thuot
26575,2019-06-13,30.5,23.6,26.4,2.5,2.5,12.8,Buon Ma Thuot,Buon Ma Thuot
26576,2019-06-14,30.9,23.4,26.6,1.3,1.3,16.6,Buon Ma Thuot,Buon Ma Thuot
26577,2019-06-15,30.9,23.7,26.6,2.4,2.4,15.5,Buon Ma Thuot,Buon Ma Thuot
26578,2019-06-16,29.6,23.4,25.9,2.6,2.6,12.3,Buon Ma Thuot,Buon Ma Thuot
26579,2019-06-17,27.0,23.3,24.4,6.9,6.9,15.0,Buon Ma Thuot,Buon Ma Thuot
26580,2019-06-18,29.6,22.6,24.9,6.3,6.3,15.5,Buon Ma Thuot,Buon Ma Thuot
26581,2019-06-19,30.1,22.4,25.9,1.6,1.6,12.0,Buon Ma Thuot,Buon Ma Thuot
26582,2019-06-20,30.9,23.4,26.1,2.5,2.5,12.1,Buon Ma Thuot,Buon Ma Thuot
26583,2019-06-21,30.5,23.1,26.2,2.4,2.4,10.9,Buon Ma Thuot,Buon Ma Thuot
26584,2019-06-22,31.9,22.8,26.3,19.8,19.8,16.3,Buon Ma Thuot,Buon Ma Thuot
26585,2019-06-23,31.4,23.0,26.1,19.8,19.8,11.7,Buon Ma Thuot,Buon Ma Thuot
26586,2019-06-24,31.2,22.4,26.4,0.8,0.8,11.0,Buon Ma Thuot,Buon Ma Thuot
26587,2019-06-25,30.6,23.0,26.4,2.4,2.4,11.9,Buon Ma Thuot,Buon Ma Thuot
26588,2019-06-26,30.5,23.1,26.0,3.2,3.2,16.2,Buon Ma Thuot,Buon Ma Thuot
26589,2019-06-27,29.5,22.9,25.7,4.5,4.5,21.0,Buon Ma Thuot,Buon Ma Thuot
26590,2019-06-28,30.2,23.2,26.0,3.7,3.7,21.7,Buon Ma Thuot,Buon Ma Thuot
26591,2019-06-29,29.5,23.0,25.6,2.5,2.5,23.8,Buon Ma Thuot,Buon Ma Thuot
26592,2019-06-30,27.8,23.0,24.8,10.7,10.7,17.5,Buon Ma Thuot,Buon Ma Thuot
26593,2019-07-01,27.3,22.8,24.7,17.5,17.5,18.4,Buon Ma Thuot,Buon Ma Thuot
26594,2019-07-02,26.2,22.1,23.6,27.8,27.8,14.8,Buon Ma Thuot,Buon Ma Thuot
26595,2019-07-03,27.5,22.0,24.0,9.0,9.0,25.8,Buon Ma Thuot,Buon Ma Thuot
26596,2019-07-04,30.1,21.5,25.3,0.9,0.9,18.8,Buon Ma Thuot,Buon Ma Thuot
26597,2019-07-05,29.5,22.2,25.6,2.2,2.2,16.8,Buon Ma Thuot,Buon Ma Thuot
26598,2019-07-06,28.8,22.7,25.1,4.5,4.5,17.5,Buon Ma Thuot,Buon Ma Thuot
26599,2019-07-07,28.8,22.5,25.3,6.7,6.7,16.7,Buon Ma Thuot,Buon Ma Thuot
26600,2019-07-08,30.8,22.2,25.6,4.7,4.7,15.8,Buon Ma Thuot,Buon Ma Thuot
26601,2019-07-09,29.5,22.2,25.5,6.5,6.5,16.9,Buon Ma Thuot,Buon Ma Thuot
26602,2019-07-10,29.9,22.7,25.9,2.5,2.5,16.0,Buon Ma Thuot,Buon Ma Thuot
26603,2019-07-11,30.1,22.7,25.8,5.4,5.4,11.5,Buon Ma Thuot,Buon Ma Thuot
26604,2019-07-12,31.2,23.0,25.9,2.8,2.8,13.2,Buon Ma Thuot,Buon Ma Thuot
