time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,city,official_name,Month,is_train,humidity_avg,pressure_avg
18/02/2015,26.6,22.8,24.1,0.1,0.1,9.7,Nha Trang,Nha Trang,2,1,84,1013
19/02/2015,26.9,22.5,24.1,0,0,8.6,Nha Trang,Nha Trang,2,1,83,1015
20/02/2015,28.1,21.7,24.3,0,0,8.8,Nha Trang,Nha Trang,2,1,80,1014
21/02/2015,27.7,22.4,24.8,0,0,9,Nha Trang,Nha Trang,2,1,83,1013
22/02/2015,29.2,22,25,0,0,9.3,Nha Trang,Nha Trang,2,1,81,1014
23/02/2015,28.8,22.5,24.9,0,0,8.8,Nha Trang,Nha Trang,2,1,81,1014
24/02/2015,29,21,24.9,0,0,9.3,Nha Trang,Nha Trang,2,1,82,1013
25/02/2015,29.1,22.4,25.2,0,0,8.6,Nha Trang,Nha Trang,2,1,79,1012
26/02/2015,29.9,22.9,25.7,0,0,10,Nha Trang,Nha Trang,2,1,79,1012
27/02/2015,29.4,24,25.9,0.7,0.7,9.1,Nha Trang,Nha Trang,2,1,83,1012
28/02/2015,29.3,24.3,26,0.3,0.3,8.4,Nha Trang,Nha Trang,2,1,83,1013
1/03/2015,28.7,23.4,25.5,0,0,11.6,Nha Trang,Nha Trang,3,1,81,1014
2/03/2015,28.5,23.3,25.2,0,0,9.8,Nha Trang,Nha Trang,3,1,79,1013
3/03/2015,29.7,22,25.3,0,0,9.7,Nha Trang,Nha Trang,3,1,78,1011
4/03/2015,30.3,23.5,26.3,0,0,8.5,Nha Trang,Nha Trang,3,1,80,1012
5/03/2015,29.9,22.1,25.9,0,0,9.5,Nha Trang,Nha Trang,3,1,79,1013
6/03/2015,30.1,22.4,26,0,0,9,Nha Trang,Nha Trang,3,1,79,1013
7/03/2015,29.2,23.3,25.8,0,0,9.2,Nha Trang,Nha Trang,3,1,80,1014
8/03/2015,29,23.6,25.6,0.5,0.5,8.4,Nha Trang,Nha Trang,3,1,79,1014
9/03/2015,29.5,22.3,25.6,0.2,0.2,10,Nha Trang,Nha Trang,3,1,81,1016
10/03/2015,28.7,22.8,25.4,0,0,10,Nha Trang,Nha Trang,3,1,81,1015
11/03/2015,28.7,23,25.5,0,0,11.5,Nha Trang,Nha Trang,3,1,83,1014
12/03/2015,29.1,23.4,25.7,0,0,9.7,Nha Trang,Nha Trang,3,1,80,1013
13/03/2015,28.6,23.4,25.5,0.6,0.6,9.2,Nha Trang,Nha Trang,3,1,80,1013
14/03/2015,29.9,22.5,25.9,0,0,9.6,Nha Trang,Nha Trang,3,1,82,1013
15/03/2015,30.4,22.7,25.9,0,0,10.6,Nha Trang,Nha Trang,3,1,82,1013
16/03/2015,30.8,21.6,25.8,0,0,10.4,Nha Trang,Nha Trang,3,1,83,1013
17/03/2015,30.4,21.9,25.9,0,0,10.8,Nha Trang,Nha Trang,3,1,83,1012
18/03/2015,30.5,23.4,26.4,0,0,10,Nha Trang,Nha Trang,3,1,81,1012
19/03/2015,30.3,24,26.5,0,0,10.1,Nha Trang,Nha Trang,3,1,81,1012
20/03/2015,30,22.9,26,0,0,9.4,Nha Trang,Nha Trang,3,1,74,1013
21/03/2015,30.5,22.6,25.9,0,0,9.4,Nha Trang,Nha Trang,3,1,78,1014
22/03/2015,29.6,23.8,25.9,0.1,0.1,11.5,Nha Trang,Nha Trang,3,1,76,1014
23/03/2015,29.1,23.6,25.8,0,0,9.7,Nha Trang,Nha Trang,3,1,78,1013
24/03/2015,28.4,23.6,25.6,1.5,1.5,12.2,Nha Trang,Nha Trang,3,1,79,1014
25/03/2015,27.7,23.5,25.1,5.1,5.1,8.9,Nha Trang,Nha Trang,3,1,79,1015
26/03/2015,28.2,23.5,25.3,2.8,2.8,10.7,Nha Trang,Nha Trang,3,1,78,1016
27/03/2015,28,23.9,25.5,2.1,2.1,10.5,Nha Trang,Nha Trang,3,1,79,1016
28/03/2015,28,23.9,25.5,1.8,1.8,9.2,Nha Trang,Nha Trang,3,1,79,1014
29/03/2015,28.8,23.9,26,0.3,0.3,9.8,Nha Trang,Nha Trang,3,1,80,1013
30/03/2015,29.8,23.7,26.3,0,0,9,Nha Trang,Nha Trang,3,1,79,1013
31/03/2015,30.6,23,26.5,0,0,9,Nha Trang,Nha Trang,3,1,79,1012
1/04/2015,31.4,23,26.7,0,0,9.4,Nha Trang,Nha Trang,4,1,79,1011
2/04/2015,31.8,23.9,27.7,1.2,1.2,8.2,Nha Trang,Nha Trang,4,1,79,1009
3/04/2015,31.9,25.7,28.3,1.4,1.4,8,Nha Trang,Nha Trang,4,1,78,1008
4/04/2015,32.3,25.9,28.3,0.2,0.2,9.7,Nha Trang,Nha Trang,4,1,80,1008
5/04/2015,31.8,25.3,27.5,0,0,11,Nha Trang,Nha Trang,4,1,78,1009
6/04/2015,31.4,24.4,27.1,0.2,0.2,9.3,Nha Trang,Nha Trang,4,1,77,1010
7/04/2015,31.1,24,26.9,0,0,9.4,Nha Trang,Nha Trang,4,1,76,1011
8/04/2015,30.3,24.1,26.7,0,0,11.8,Nha Trang,Nha Trang,4,1,74,1012
9/04/2015,30.9,24.6,27.1,0,0,10.9,Nha Trang,Nha Trang,4,1,77,1013
10/04/2015,30.2,24.9,27,0.3,0.3,10.2,Nha Trang,Nha Trang,4,1,81,1013
11/04/2015,29.8,24.3,26.7,1.1,1.1,10.4,Nha Trang,Nha Trang,4,1,80,1013
12/04/2015,29.1,24.8,26.5,3.9,3.9,11.1,Nha Trang,Nha Trang,4,1,77,1014
13/04/2015,26,23.1,24.6,13.3,13.3,7.4,Nha Trang,Nha Trang,4,1,85,1015
14/04/2015,27.2,23.5,25.2,0.2,0.2,17.1,Nha Trang,Nha Trang,4,1,80,1011
15/04/2015,28.1,23.6,25.4,0,0,10.3,Nha Trang,Nha Trang,4,1,80,1010
16/04/2015,29.5,22.8,25.9,0,0,8.8,Nha Trang,Nha Trang,4,1,76,1013
17/04/2015,31.2,23.5,26.8,0,0,8.7,Nha Trang,Nha Trang,4,1,75,1012
18/04/2015,32.4,24.3,27.9,0,0,10,Nha Trang,Nha Trang,4,1,79,1010
19/04/2015,32.9,25.6,28.7,0,0,9.7,Nha Trang,Nha Trang,4,1,77,1010
20/04/2015,33.9,26,29.4,1.1,1.1,8.8,Nha Trang,Nha Trang,4,1,75,1010
21/04/2015,34,26.5,29.5,0.6,0.6,7.4,Nha Trang,Nha Trang,4,1,76,1010
22/04/2015,32,25,28,1,1,9.7,Nha Trang,Nha Trang,4,1,80,1012
23/04/2015,29.4,25,26.8,1.6,1.6,11.4,Nha Trang,Nha Trang,4,1,77,1013
24/04/2015,30.4,25.2,27.2,1.1,1.1,11.8,Nha Trang,Nha Trang,4,1,79,1013
25/04/2015,29.2,25.2,26.9,2.2,2.2,13,Nha Trang,Nha Trang,4,1,78,1013
26/04/2015,29.4,25.2,26.9,1.3,1.3,12.3,Nha Trang,Nha Trang,4,1,78,1013
27/04/2015,29.9,25.2,27.2,0.1,0.1,9.5,Nha Trang,Nha Trang,4,1,79,1012
28/04/2015,30.6,25.4,27.6,1,1,8,Nha Trang,Nha Trang,4,1,81,1011
29/04/2015,31.2,25.3,28,0.5,0.5,8.9,Nha Trang,Nha Trang,4,1,79,1011
30/04/2015,32.5,25.2,28.5,0.2,0.2,10.6,Nha Trang,Nha Trang,4,1,79,1011
1/05/2015,31.5,26.3,28.5,1.6,1.6,8.7,Nha Trang,Nha Trang,5,1,81,1010
2/05/2015,32.4,26.7,29.2,1,1,8.5,Nha Trang,Nha Trang,5,1,82,1011
3/05/2015,33.9,26.9,29.7,0.1,0.1,8.7,Nha Trang,Nha Trang,5,1,79,1010
4/05/2015,34,27,29.9,0.1,0.1,7.2,Nha Trang,Nha Trang,5,1,78,1010
5/05/2015,33.8,27.4,30.2,0.4,0.4,7.9,Nha Trang,Nha Trang,5,1,77,1009
6/05/2015,33.6,27.5,30.4,3.4,3.4,7.6,Nha Trang,Nha Trang,5,1,80,1008
7/05/2015,34.2,27.6,30.3,2.5,2.5,8.4,Nha Trang,Nha Trang,5,1,78,1009
8/05/2015,34.3,27.3,30.2,1.1,1.1,8,Nha Trang,Nha Trang,5,1,78,1009
9/05/2015,34.6,27.7,30.6,5.8,5.8,7.2,Nha Trang,Nha Trang,5,1,75,1009
10/05/2015,33.9,27.3,30.3,5.3,5.3,7.4,Nha Trang,Nha Trang,5,1,74,1009
11/05/2015,33.2,27.9,30.1,8.6,8.6,7,Nha Trang,Nha Trang,5,1,81,1010
12/05/2015,32.2,27.6,29.4,2.9,2.9,8.3,Nha Trang,Nha Trang,5,1,80,1011
13/05/2015,33.5,26,29.6,0,0,9.4,Nha Trang,Nha Trang,5,1,74,1011
14/05/2015,32.8,26.4,29.4,0,0,8.4,Nha Trang,Nha Trang,5,1,77,1012
15/05/2015,33.6,26.4,30,1.2,1.2,8.6,Nha Trang,Nha Trang,5,1,74,1012
16/05/2015,34.8,27.5,30.6,1.7,1.7,7.6,Nha Trang,Nha Trang,5,1,76,1010
17/05/2015,33.1,28,30.2,4.5,4.5,6.9,Nha Trang,Nha Trang,5,1,80,1009
18/05/2015,33.3,27.9,30.2,9.2,9.2,5.2,Nha Trang,Nha Trang,5,1,77,1009
19/05/2015,35.1,27.9,31.1,6.6,6.6,5,Nha Trang,Nha Trang,5,1,76,1009
20/05/2015,34.9,27.8,30.5,7.8,7.8,5.7,Nha Trang,Nha Trang,5,1,75,1010
21/05/2015,34.7,28.1,30.6,18.9,18.9,5.9,Nha Trang,Nha Trang,5,1,73,1010
22/05/2015,34.5,28.1,30.3,29.1,29.1,6.9,Nha Trang,Nha Trang,5,1,77,1009
23/05/2015,33.8,27.7,30,4,4,5.4,Nha Trang,Nha Trang,5,1,75,1009
24/05/2015,34.4,27.8,30.7,2.3,2.3,4.8,Nha Trang,Nha Trang,5,1,71,1009
25/05/2015,33.2,28.4,30.2,6.9,6.9,6.6,Nha Trang,Nha Trang,5,1,73,1008
26/05/2015,33.9,27.8,30.2,4.2,4.2,5.9,Nha Trang,Nha Trang,5,1,74,1009
27/05/2015,34.2,27.9,30.3,9.7,9.7,4.6,Nha Trang,Nha Trang,5,1,69,1009
28/05/2015,33.9,27.8,30.7,1.5,1.5,5.9,Nha Trang,Nha Trang,5,1,69,1007
29/05/2015,33.9,28.1,30.7,2.9,2.9,5.1,Nha Trang,Nha Trang,5,1,72,1008
30/05/2015,34,28,30.6,4.7,4.7,4.8,Nha Trang,Nha Trang,5,1,72,1009
31/05/2015,33.6,28.1,30.3,5.7,5.7,5.1,Nha Trang,Nha Trang,5,1,73,1008
1/06/2015,33.8,26.9,30.4,1.1,1.1,7.6,Nha Trang,Nha Trang,6,1,76,1008
2/06/2015,33.3,27.8,30.1,2.9,2.9,7.4,Nha Trang,Nha Trang,6,1,76,1009
3/06/2015,33.8,27.5,30,2.5,2.5,8,Nha Trang,Nha Trang,6,1,74,1010
4/06/2015,33.4,27.2,30,0,0,8.3,Nha Trang,Nha Trang,6,1,76,1009
5/06/2015,33.3,27,30.2,1.3,1.3,5.9,Nha Trang,Nha Trang,6,1,78,1008
6/06/2015,33.6,27.9,30.5,1.9,1.9,7.8,Nha Trang,Nha Trang,6,1,78,1008
7/06/2015,34.5,26.5,30,1.9,1.9,8.4,Nha Trang,Nha Trang,6,1,76,1009
8/06/2015,34.5,27.4,30.6,2,2,7.9,Nha Trang,Nha Trang,6,1,75,1009
9/06/2015,35.2,28.1,31.1,3.1,3.1,6.1,Nha Trang,Nha Trang,6,1,73,1009
10/06/2015,35.4,28.6,31.4,3.4,3.4,8.1,Nha Trang,Nha Trang,6,1,76,1008
11/06/2015,35.2,28.3,31.2,1.2,1.2,6.9,Nha Trang,Nha Trang,6,1,74,1009
12/06/2015,34.7,28,30.7,1,1,8.9,Nha Trang,Nha Trang,6,1,76,1009
13/06/2015,33.8,27.4,29.8,6.7,6.7,9.8,Nha Trang,Nha Trang,6,1,77,1008
14/06/2015,32.1,26.3,28.9,4.7,4.7,8.4,Nha Trang,Nha Trang,6,1,76,1008
15/06/2015,32,25.7,28.5,3.3,3.3,8.7,Nha Trang,Nha Trang,6,1,72,1008
16/06/2015,29.5,25.1,27.2,9.7,9.7,6.4,Nha Trang,Nha Trang,6,1,74,1008
17/06/2015,31.2,25.3,27.6,13,13,5.7,Nha Trang,Nha Trang,6,1,77,1007
18/06/2015,30.7,25.7,28.1,2,2,5.2,Nha Trang,Nha Trang,6,1,82,1007
19/06/2015,30.6,26.6,28.5,0.3,0.3,4.9,Nha Trang,Nha Trang,6,1,75,1006
20/06/2015,32.6,25.3,28.6,1.5,1.5,7.1,Nha Trang,Nha Trang,6,1,72,1006
21/06/2015,29.8,26.5,27.7,8.1,8.1,6.9,Nha Trang,Nha Trang,6,1,74,1006
22/06/2015,31.9,26.6,29,0,0,5.8,Nha Trang,Nha Trang,6,1,69,1005
23/06/2015,32,26.7,29.1,0,0,5.6,Nha Trang,Nha Trang,6,1,69,1007
24/06/2015,33,26.9,29.1,0.1,0.1,6.2,Nha Trang,Nha Trang,6,1,70,1008
25/06/2015,32.9,27.5,29.5,0.6,0.6,6.8,Nha Trang,Nha Trang,6,1,71,1008
26/06/2015,33.5,27.3,29.5,1.2,1.2,4.6,Nha Trang,Nha Trang,6,1,72,1008
27/06/2015,33.7,26.6,29.3,3.6,3.6,4.7,Nha Trang,Nha Trang,6,1,71,1010
28/06/2015,33.4,26.2,28.9,8.9,8.9,5.1,Nha Trang,Nha Trang,6,1,72,1011
29/06/2015,34,26.3,29.4,2.9,2.9,6.6,Nha Trang,Nha Trang,6,1,74,1011
30/06/2015,34,26.5,29.8,0.6,0.6,5.6,Nha Trang,Nha Trang,6,1,72,1009
1/07/2015,34.8,26.6,30.2,0,0,8,Nha Trang,Nha Trang,7,1,71,1008
2/07/2015,34.6,27.1,30.6,0.6,0.6,9.1,Nha Trang,Nha Trang,7,1,70,1007
3/07/2015,34.4,27,30.7,0.3,0.3,10.2,Nha Trang,Nha Trang,7,1,72,1006
4/07/2015,34.6,27.3,30.9,2.3,2.3,10,Nha Trang,Nha Trang,7,1,72,1004
5/07/2015,35.1,27.2,30.8,0.3,0.3,7.8,Nha Trang,Nha Trang,7,1,75,1005
6/07/2015,34.2,27.4,30.4,4,4,5.4,Nha Trang,Nha Trang,7,1,74,1005
7/07/2015,32.9,27.7,29.5,9.1,9.1,4.3,Nha Trang,Nha Trang,7,1,76,1004
8/07/2015,31.7,27.2,29.1,1.4,1.4,5.2,Nha Trang,Nha Trang,7,1,78,1005
9/07/2015,29.4,25.5,27.3,14.2,14.2,4.8,Nha Trang,Nha Trang,7,1,85,1005
10/07/2015,30.9,24.9,27.6,2.7,2.7,5.9,Nha Trang,Nha Trang,7,1,72,1004
11/07/2015,33.2,25.3,29.2,0,0,5.9,Nha Trang,Nha Trang,7,1,69,1005
12/07/2015,33,27.4,29.7,2.8,2.8,6.3,Nha Trang,Nha Trang,7,1,73,1005
13/07/2015,33.2,27.1,29.1,16.5,16.5,6.3,Nha Trang,Nha Trang,7,1,77,1005
14/07/2015,32.9,27,29,7.2,7.2,6.3,Nha Trang,Nha Trang,7,1,75,1005
15/07/2015,33.6,27,29.4,1.3,1.3,6.5,Nha Trang,Nha Trang,7,1,73,1006
16/07/2015,32,27.2,29.3,1.1,1.1,4.8,Nha Trang,Nha Trang,7,1,74,1006
17/07/2015,33.5,27.8,30,2.4,2.4,4.7,Nha Trang,Nha Trang,7,1,73,1007
18/07/2015,30.7,26,28.2,7,7,4.7,Nha Trang,Nha Trang,7,1,76,1007
19/07/2015,30.1,25.1,27.2,15.4,15.4,4.7,Nha Trang,Nha Trang,7,1,84,1008
20/07/2015,31,25.2,27.8,1.5,1.5,5.5,Nha Trang,Nha Trang,7,1,79,1009
21/07/2015,31.2,26.6,28.7,13.5,13.5,9.4,Nha Trang,Nha Trang,7,1,75,1011
22/07/2015,31.6,26,28.8,6.1,6.1,5.7,Nha Trang,Nha Trang,7,1,73,1012
23/07/2015,32.2,27,29,2.7,2.7,5.9,Nha Trang,Nha Trang,7,1,76,1011
24/07/2015,33.2,26.9,29.6,4.5,4.5,5.4,Nha Trang,Nha Trang,7,1,75,1010
25/07/2015,33.5,27.3,29.7,6.9,6.9,6.4,Nha Trang,Nha Trang,7,1,77,1010
26/07/2015,33.6,27,29.6,8,8,5.3,Nha Trang,Nha Trang,7,1,74,1011
27/07/2015,32.2,26.2,28.8,5.7,5.7,5.7,Nha Trang,Nha Trang,7,1,73,1012
28/07/2015,31.9,26.7,28.6,8.2,8.2,6.1,Nha Trang,Nha Trang,7,1,79,1012
29/07/2015,30.8,26.2,28.2,6.6,6.6,4.7,Nha Trang,Nha Trang,7,1,77,1012
30/07/2015,30.6,25.3,27.8,10,10,4,Nha Trang,Nha Trang,7,1,77,1011
31/07/2015,31.3,25.5,28,8.6,8.6,4.3,Nha Trang,Nha Trang,7,1,75,1011
1/08/2015,31.8,25.9,28.2,12.9,12.9,6.4,Nha Trang,Nha Trang,8,1,76,1010
2/08/2015,31.1,25.7,28.2,8.8,8.8,7,Nha Trang,Nha Trang,8,1,79,1010
3/08/2015,31.4,25.5,28,13.6,13.6,6.2,Nha Trang,Nha Trang,8,1,82,1010
4/08/2015,32.3,25.3,27.9,10.3,10.3,6.1,Nha Trang,Nha Trang,8,1,82,1008
5/08/2015,31.9,25.3,28.1,7.1,7.1,5.9,Nha Trang,Nha Trang,8,1,79,1006
6/08/2015,32.5,25.8,28.5,8.2,8.2,4.8,Nha Trang,Nha Trang,8,1,77,1005
7/08/2015,31.6,25.9,28.2,13.9,13.9,5.2,Nha Trang,Nha Trang,8,1,78,1006
8/08/2015,31.2,25.7,27.8,9.6,9.6,7,Nha Trang,Nha Trang,8,1,79,1005
9/08/2015,31,25.9,28.3,10.9,10.9,4.3,Nha Trang,Nha Trang,8,1,79,1004
10/08/2015,32.1,26.4,28.3,13.2,13.2,4.4,Nha Trang,Nha Trang,8,1,77,1006
11/08/2015,31,26,28.3,21.5,21.5,4.8,Nha Trang,Nha Trang,8,1,78,1008
12/08/2015,31.4,27,28.6,18.6,18.6,4.1,Nha Trang,Nha Trang,8,1,79,1009
13/08/2015,31.5,26.7,28.6,17.6,17.6,6.6,Nha Trang,Nha Trang,8,1,78,1010
14/08/2015,31.5,27.2,29.2,13.1,13.1,6.3,Nha Trang,Nha Trang,8,1,78,1009
15/08/2015,32.1,27.1,29.1,8.6,8.6,6.6,Nha Trang,Nha Trang,8,1,76,1010
16/08/2015,31.7,26.3,29.1,6.8,6.8,6.4,Nha Trang,Nha Trang,8,1,77,1010
17/08/2015,31.9,26.6,29.1,6.6,6.6,5.3,Nha Trang,Nha Trang,8,1,77,1010
18/08/2015,32.2,26.7,29.2,3.3,3.3,5.8,Nha Trang,Nha Trang,8,1,73,1009
19/08/2015,32.6,27.4,29.5,1.7,1.7,5.3,Nha Trang,Nha Trang,8,1,73,1008
20/08/2015,32.9,26.4,29.4,3.9,3.9,5,Nha Trang,Nha Trang,8,1,71,1008
21/08/2015,33,25.9,29.4,6.6,6.6,5.1,Nha Trang,Nha Trang,8,1,73,1007
22/08/2015,33.2,26.7,29.5,5.5,5.5,5.4,Nha Trang,Nha Trang,8,1,72,1006
23/08/2015,33.7,27.1,29.9,0.1,0.1,8.8,Nha Trang,Nha Trang,8,1,75,1006
24/08/2015,33.4,27.2,29.8,0.9,0.9,6.3,Nha Trang,Nha Trang,8,1,74,1007
25/08/2015,31.1,26.6,28.7,20.7,20.7,4.3,Nha Trang,Nha Trang,8,1,77,1007
26/08/2015,30.2,26.5,28.3,10.5,10.5,4.5,Nha Trang,Nha Trang,8,1,79,1009
27/08/2015,31.7,26.3,28.3,14.4,14.4,5.4,Nha Trang,Nha Trang,8,1,77,1010
28/08/2015,32.2,26,28.4,16.8,16.8,7.1,Nha Trang,Nha Trang,8,1,76,1009
29/08/2015,32.3,26.3,29.1,2.6,2.6,5.2,Nha Trang,Nha Trang,8,1,76,1009
30/08/2015,33.2,27.5,29.3,8.7,8.7,4.7,Nha Trang,Nha Trang,8,1,75,1009
31/08/2015,32.8,26.3,29.2,6.7,6.7,5,Nha Trang,Nha Trang,8,1,74,1009
1/09/2015,33.3,26.4,29.6,6.1,6.1,4.8,Nha Trang,Nha Trang,9,1,78,1008
2/09/2015,31.4,26.6,28.7,13.6,13.6,6.5,Nha Trang,Nha Trang,9,1,79,1009
3/09/2015,31.8,26.9,29.1,4.5,4.5,8.8,Nha Trang,Nha Trang,9,1,79,1011
4/09/2015,31.6,26.4,28.7,7.3,7.3,7.1,Nha Trang,Nha Trang,9,1,72,1012
5/09/2015,31.8,26.3,28.5,14.6,14.6,8,Nha Trang,Nha Trang,9,1,79,1008
6/09/2015,33.1,26.4,28.9,6.5,6.5,4.4,Nha Trang,Nha Trang,9,1,80,1008
7/09/2015,33.9,26.5,29.4,3.2,3.2,5.3,Nha Trang,Nha Trang,9,1,76,1009
8/09/2015,32.3,25.8,28.7,3.9,3.9,5.1,Nha Trang,Nha Trang,9,1,73,1008
9/09/2015,29.8,25.7,27.5,5.5,5.5,6.9,Nha Trang,Nha Trang,9,1,77,1009
10/09/2015,29.5,25.3,27.4,18,18,5.6,Nha Trang,Nha Trang,9,1,79,1010
11/09/2015,29.7,25.7,27.7,7.5,7.5,5.6,Nha Trang,Nha Trang,9,1,77,1010
12/09/2015,30.1,26.2,27.5,4.3,4.3,4.7,Nha Trang,Nha Trang,9,1,81,1009
13/09/2015,30.6,25.8,27.1,11.5,11.5,5.8,Nha Trang,Nha Trang,9,1,82,1009
14/09/2015,31.8,26,28.4,5.7,5.7,5.8,Nha Trang,Nha Trang,9,1,80,1006
15/09/2015,30.4,26.2,27.7,15.4,15.4,5.8,Nha Trang,Nha Trang,9,1,81,1005
16/09/2015,29,25,26.8,8.2,8.2,8.2,Nha Trang,Nha Trang,9,1,74,1006
17/09/2015,29.7,25.4,27.2,16.6,16.6,8.9,Nha Trang,Nha Trang,9,1,83,1008
18/09/2015,30.6,26,27.7,15.2,15.2,5.6,Nha Trang,Nha Trang,9,1,82,1009
19/09/2015,30.6,25.2,27.7,4.2,4.2,7.7,Nha Trang,Nha Trang,9,1,83,1009
20/09/2015,30.9,26.2,28.2,0,0,5.5,Nha Trang,Nha Trang,9,1,82,1009
21/09/2015,31.1,26.1,28.6,0,0,6.2,Nha Trang,Nha Trang,9,1,79,1009
22/09/2015,31.2,26.6,28.5,9,9,5.3,Nha Trang,Nha Trang,9,1,79,1008
23/09/2015,31.5,25.7,28.2,21.2,21.2,4.9,Nha Trang,Nha Trang,9,1,76,1009
24/09/2015,31.3,26.1,28.7,5.5,5.5,5.1,Nha Trang,Nha Trang,9,1,73,1008
25/09/2015,31.6,26.5,28.9,3.4,3.4,5.4,Nha Trang,Nha Trang,9,1,73,1007
26/09/2015,32.1,26.4,28.8,3.7,3.7,5.2,Nha Trang,Nha Trang,9,1,75,1007
27/09/2015,31.6,26.2,28.5,2.6,2.6,5,Nha Trang,Nha Trang,9,1,74,1008
28/09/2015,31,26.2,28.3,1.1,1.1,6.6,Nha Trang,Nha Trang,9,1,79,1008
29/09/2015,31.2,26.1,28.3,5.7,5.7,5.7,Nha Trang,Nha Trang,9,1,78,1009
30/09/2015,31.6,25.9,28.4,6.1,6.1,6.8,Nha Trang,Nha Trang,9,1,79,1011
1/10/2015,31.3,26.5,28.8,7.8,7.8,7.1,Nha Trang,Nha Trang,10,1,81,1012
2/10/2015,30.6,24.8,27.5,40.9,40.9,6.1,Nha Trang,Nha Trang,10,1,79,1011
3/10/2015,29.4,24.6,26.9,22.9,22.9,4.4,Nha Trang,Nha Trang,10,1,77,1011
4/10/2015,29.7,25,27.3,14.6,14.6,3.5,Nha Trang,Nha Trang,10,1,76,1012
5/10/2015,29.6,26.1,27.7,10.5,10.5,5.7,Nha Trang,Nha Trang,10,1,78,1013
6/10/2015,30.5,25.7,27.8,5.1,5.1,7.1,Nha Trang,Nha Trang,10,1,82,1012
7/10/2015,30.1,25.4,27.3,2.2,2.2,7.9,Nha Trang,Nha Trang,10,1,78,1012
8/10/2015,29.8,25.5,27.2,7.4,7.4,5.9,Nha Trang,Nha Trang,10,1,77,1012
9/10/2015,30.2,25.4,27.6,14,14,6.7,Nha Trang,Nha Trang,10,1,81,1011
10/10/2015,30,25.6,27.6,16.5,16.5,5,Nha Trang,Nha Trang,10,1,80,1011
11/10/2015,28.6,24,26.5,10.5,10.5,5.9,Nha Trang,Nha Trang,10,1,79,1012
12/10/2015,28.9,23.2,25.8,9.6,9.6,7.4,Nha Trang,Nha Trang,10,1,81,1013
13/10/2015,28.5,25.1,26.1,4.4,4.4,7.7,Nha Trang,Nha Trang,10,1,78,1013
14/10/2015,29.7,25.3,26.8,0.9,0.9,8.4,Nha Trang,Nha Trang,10,1,77,1012
15/10/2015,28,25,25.8,8.5,8.5,7.5,Nha Trang,Nha Trang,10,1,77,1012
16/10/2015,29.7,25,26.8,0,0,11.4,Nha Trang,Nha Trang,10,1,75,1012
17/10/2015,29.2,25.1,26.8,0.4,0.4,9.1,Nha Trang,Nha Trang,10,1,75,1011
18/10/2015,29.8,25,26.8,0,0,7.9,Nha Trang,Nha Trang,10,1,75,1012
19/10/2015,28.5,24.9,26.5,0,0,6.4,Nha Trang,Nha Trang,10,1,74,1012
20/10/2015,28.8,24.8,26.5,1.6,1.6,5,Nha Trang,Nha Trang,10,1,78,1010
21/10/2015,28.5,24.7,26.4,6.9,6.9,5.7,Nha Trang,Nha Trang,10,1,83,1011
22/10/2015,28.7,25.1,26.5,2.2,2.2,7.1,Nha Trang,Nha Trang,10,1,81,1011
23/10/2015,28.7,25,26.5,0.2,0.2,9.9,Nha Trang,Nha Trang,10,1,78,1011
24/10/2015,28.5,24.8,26.4,1.1,1.1,8.2,Nha Trang,Nha Trang,10,1,83,1011
25/10/2015,28.4,24.6,26.1,2.1,2.1,9.2,Nha Trang,Nha Trang,10,1,80,1013
26/10/2015,27.7,24.6,26,2.6,2.6,8,Nha Trang,Nha Trang,10,1,80,1013
27/10/2015,28.7,24.8,26.2,2.1,2.1,7.4,Nha Trang,Nha Trang,10,1,82,1013
28/10/2015,29,24.9,26.6,0.6,0.6,9,Nha Trang,Nha Trang,10,1,82,1014
29/10/2015,29.8,25.1,27,0,0,9.4,Nha Trang,Nha Trang,10,1,81,1014
30/10/2015,28.7,24.7,26.6,2.2,2.2,10.5,Nha Trang,Nha Trang,10,1,81,1014
31/10/2015,28.9,24.5,26.2,1.7,1.7,9.9,Nha Trang,Nha Trang,10,1,79,1014
1/11/2015,27.6,24.4,25.4,9.2,9.2,8.6,Nha Trang,Nha Trang,11,1,78,1014
2/11/2015,27.5,23.7,25,11.5,11.5,6.9,Nha Trang,Nha Trang,11,1,79,1013
3/11/2015,27.4,23.6,25.3,6.5,6.5,10.7,Nha Trang,Nha Trang,11,1,81,1013
4/11/2015,26.3,23.6,25.1,8.1,8.1,7.9,Nha Trang,Nha Trang,11,1,79,1011
5/11/2015,26.8,23.4,24.6,19.4,19.4,4.7,Nha Trang,Nha Trang,11,1,87,1011
6/11/2015,27.6,23.4,25.2,9.8,9.8,6.6,Nha Trang,Nha Trang,11,1,84,1011
7/11/2015,28.9,24,26.1,0.9,0.9,6.5,Nha Trang,Nha Trang,11,1,82,1012
8/11/2015,28.4,23.9,25.8,3.1,3.1,6.6,Nha Trang,Nha Trang,11,1,81,1013
9/11/2015,28,24.5,25.9,2.5,2.5,8,Nha Trang,Nha Trang,11,1,82,1013
10/11/2015,28.1,24.6,25.9,1.5,1.5,8.7,Nha Trang,Nha Trang,11,1,82,1012
11/11/2015,27.6,23.7,25.2,4.6,4.6,6.4,Nha Trang,Nha Trang,11,1,78,1012
